"job_id","company_id","job_title_short","job_title","job_location","job_via","job_schedule_type","job_work_from_home","search_location","job_posted_date","job_no_degree_mention","job_health_insurance","job_country","salary_rate","salary_year_avg","salary_hour_avg"
876859,572,"Software Engineer","Senior DevOps Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-12-02 07:25:32",1,"","Peru","","",""
904501,572,"Business Analyst","Junior Sales Analyst","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-04 07:27:59","","","Peru","","",""
904576,572,"Data Engineer","Azure Data Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-08 07:43:54",1,"","Peru","","",""
905984,572,"Data Engineer","Data Engineer","San Borja, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-28 07:32:22",1,"","Peru","","",""
906404,572,"Data Engineer","Azure Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-07-29 07:10:36",1,"","Peru","","",""
907119,572,"Software Engineer","Senior Software Application Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-10 07:27:23","","","Peru","","",""
907514,572,"Data Analyst","Practicante Profesional de Data Analyst","Lima, Peru","via BeBee","Internship","","Peru","2023-10-05 07:26:42","","","Peru","","",""
908535,572,"Software Engineer","Software Support Analyst I","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-13 07:33:02",1,"","Peru","","",""
909207,572,"Software Engineer","Programador BI TSQL Server, Etls y Reporting","Lima, Peru","via BeBee","Full-time","","Peru","2023-08-27 07:16:18",1,"","Peru","","",""
910862,572,"Data Analyst","Data Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-09-06 07:28:53",1,"","Peru","","",""
910951,572,"Data Analyst","HR Tool and Data Analytics Expert","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-07-29 07:10:31","","","Peru","","",""
911863,572,"Data Scientist","Associate Data Scientist Coe Internal Validation","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-08 07:27:31","","","Peru","","",""
912402,572,"Data Engineer","W: : Data Engineer Lead","Cajamarca, Peru","via BeBee","Full-time","","Peru","2023-08-30 07:24:22",1,"","Peru","","",""
912877,572,"Data Analyst","W-877) Data Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-28 07:32:03","","","Peru","","",""
913322,40715,"Data Engineer","Azure Data Engineer","Anywhere","via LinkedIn","Full-time",1,"Peru","2023-09-19 00:09:52","","","Peru","","",""
913800,572,"Software Engineer","Test Automation Engineer:pe:arequipa: Arequipa","Arequipa, Peru","via BeBee","Full-time","","Peru","2023-09-01 07:37:57",1,"","Peru","","",""
914493,572,"Business Analyst","Senior Business Analytics Acoe","Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-12-09 07:08:29","","","Peru","","",""
916719,572,"Data Scientist","Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-10-04 07:28:02","","","Peru","","",""
916757,572,"Business Analyst","Analista Junior de Business Analytics","Lima, Peru","via BeBee","Full-time and Part-time","","Peru","2023-10-13 07:33:02","","","Peru","","",""
917967,572,"Data Engineer","Aws Data Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-10 07:27:18","","","Peru","","",""
918089,121,"Cloud Engineer","Senior Cloud Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-04-23 07:29:47",1,"","Peru","","",""
920431,572,"Data Scientist","Data Analytics Tech Lead","Arequipa, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-09-04 07:13:55","","","Peru","","",""
921579,572,"Data Engineer","Data Engineer and Big Data Developer, Engineering","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-07 07:22:05",1,"","Peru","","",""
922227,572,"Data Analyst","Data Analyst","Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-07-27 07:13:31",1,"","Peru","","",""
923163,572,"Software Engineer","Senior Python Engineer for Textkernel","Cajamarca, Peru","via BeBee Perú","Full-time","","Peru","2023-11-21 07:36:43","","","Peru","","",""
923271,572,"Data Engineer","Data Engineer Junior","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-15 07:45:17","","","Peru","","",""
923908,572,"Software Engineer","DevOps, Startup Ai","Lima, Peru","via BeBee","Full-time","","Peru","2023-08-29 07:40:56","","","Peru","","",""
924377,572,"Senior Data Engineer","Senior Data Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-05 07:27:09",1,"","Peru","","",""
924614,572,"Cloud Engineer","Smu992 Pxl-911)","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-31 08:13:58",1,"","Peru","","",""
925272,572,"Data Scientist","Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-09-29 07:27:39","","","Peru","","",""
927621,572,"Data Scientist","Data Scientist","Santiago de Surco, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-10-25 07:14:16","","","Peru","","",""
929692,572,"Business Analyst","Operations Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-10 08:02:41","","","Peru","","",""
930431,572,"Software Engineer","IT Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-10 07:27:23",1,"","Peru","","",""
931133,572,"Data Engineer","Data Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-09 07:50:23","","","Peru","","",""
931263,2335,"Data Engineer","Data Engineer II","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-06-14 07:49:58","","","Peru","","",""
933753,572,"Data Engineer","Analista Data Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-13 07:33:34","","","Peru","","",""
886513,572,"Data Analyst","Practicante Pre Profesional Sac Análisis de Data","Lima, Peru","via BeBee","Internship","","Peru","2023-10-08 07:43:44",1,"","Peru","","",""
886704,572,"Senior Data Scientist","Senior Data Scientist","Cajamarca, Peru","via BeBee Perú","Full-time","","Peru","2023-11-17 07:14:50","","","Peru","","",""
888366,572,"Software Engineer","Linux Support Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-19 07:14:44",1,"","Peru","","",""
889841,572,"Data Analyst","Analyst, Data Management","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-10 08:02:50",1,"","Peru","","",""
889854,572,"Software Engineer","Mid/senior Scala Engineer 18000","Cajamarca, Peru","via BeBee","Full-time","","Peru","2023-10-10 07:27:23",1,"","Peru","","",""
890896,572,"Data Engineer","Data Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-13 07:33:33",1,"","Peru","","",""
891343,572,"Senior Data Scientist","H581 Data Scientist Senior","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-28 07:12:00","","","Peru","","",""
1023411,767,"Data Scientist","Data Analytics Tech Lead Work","Trujillo, Peru","via BeBee Perú","Full-time","","Peru","2023-06-16 08:07:16","","","Peru","","",""
1024515,572,"Business Analyst","Mbx-020 (Bpe06) Associate Analyst 3","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-28 07:32:10",1,"","Peru","","",""
1024535,572,"Data Engineer","Arquitecto de Datos Gcp","Lima, Peru","via BeBee","Full-time","","Peru","2023-08-28 07:32:26",1,"","Peru","","",""
1024893,572,"Software Engineer","Backend Java Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-05 07:27:16",1,"","Peru","","",""
1025129,572,"Business Analyst","Recién Egresados Analista BI y Big Data, Carrera","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-22 07:18:28",1,"","Peru","","",""
1025502,572,"Senior Data Scientist","Clientdata Senior Nlp","Cajamarca, Peru","via BeBee","Full-time","","Peru","2023-10-10 07:27:11","","","Peru","","",""
1025849,572,"Data Engineer","Arquitecto Big Data","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-04 07:31:29",1,"","Peru","","",""
1026062,572,"Software Engineer","Lead Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-22 07:16:46",1,"","Peru","","",""
1027521,290663,"Senior Data Scientist","senior data scientist","San Borja, Peru","via BeBee Perú","Full-time","","Peru","2023-04-14 08:23:06","","","Peru","","",""
1031847,572,"Data Scientist","Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-09-06 07:29:07","","","Peru","","",""
1032019,572,"Software Engineer","Associate Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-11-20 07:13:12","","","Peru","","",""
1032562,572,"Senior Data Engineer","Senior Data Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-25 07:14:39","","","Peru","","",""
1034763,572,"Senior Data Scientist","Senior Data Scientist","Cajamarca, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-09-06 07:29:07","","","Peru","","",""
1034992,572,"Data Scientist","Field Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-23 07:17:34",1,"","Peru","","",""
1065148,572,"Software Engineer","DevOps Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-10-17 07:13:59",1,"","Peru","","",""
1066454,33444,"Data Analyst","Practicante de Data Analytics","Lima, Peru","via BeBee Perú","Internship","","Peru","2023-06-16 08:07:17",1,"","Peru","","",""
1068260,572,"Data Analyst","Data Architect","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-28 07:32:26","","","Peru","","",""
1069730,572,"Senior Data Engineer","Hy:042 : Senior Data Engineer Acoe Gr:454 J30 o :","Arequipa, Peru","via BeBee Perú","Full-time","","Peru","2023-11-18 07:31:38",1,"","Peru","","",""
1070822,572,"Data Engineer","Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-07-26 07:14:38","","","Peru","","",""
1071217,572,"Machine Learning Engineer","Junior Machine Learning Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-30 07:24:12","","","Peru","","",""
1073156,33444,"Data Engineer","Data Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-06-16 08:07:20",1,"","Peru","","",""
1074280,572,"Cloud Engineer","Customer Support Engineer Analyst","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-12 07:32:32","","","Peru","","",""
1135046,572,"Business Analyst","Senior Business Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-28 07:32:06","","","Peru","","",""
1136909,572,"Data Engineer","Big Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-23 07:17:15",1,"","Peru","","",""
1136912,572,"Data Analyst","Data Analyst 2, Logistics","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-19 07:25:59",1,"","Peru","","",""
1141245,572,"Data Analyst","Analista de Data Comercial","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-12 07:31:54","","","Peru","","",""
1141558,572,"Business Analyst","Operational Risk Sr Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-14 07:25:12","","","Peru","","",""
1142721,572,"Data Scientist","Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-09-05 07:16:49","","","Peru","","",""
1171125,572,"Senior Data Scientist","Fp and a Analyst, Senior","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-11-18 07:31:24",1,"","Peru","","",""
1171352,572,"Data Engineer","Mid/sr Data Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-26 07:14:40",1,"","Peru","","",""
1172082,572,"Senior Data Scientist","A-030 Lf457 Senior Data Scientist Ii Aema","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-31 08:13:47","","","Peru","","",""
1176188,572,"Data Analyst","Data Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-09-23 07:35:33","","","Peru","","",""
1176691,572,"Business Analyst","Professional Services Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-23 07:17:32","","","Peru","","",""
1177581,572,"Senior Data Scientist","V903 : Jefe de Proyectos Big Data and Analytics","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-12 07:31:54","","","Peru","","",""
1178545,572,"Software Engineer","Design Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-11-11 07:12:52",1,"","Peru","","",""
1180246,572,"Software Engineer","Middle QA Automation Engineer","Cajamarca, Peru","via BeBee","Full-time","","Peru","2023-10-12 07:32:38",1,"","Peru","","",""
1181072,572,"Data Engineer","Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-19 07:26:26",1,"","Peru","","",""
1181368,572,"Senior Data Scientist","Senior Data Scientist","Cajamarca, Peru","via BeBee","Full-time","","Peru","2023-08-01 07:34:12","","","Peru","","",""
1181608,572,"Business Analyst","Growth Analyst","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-08 07:43:42",1,"","Peru","","",""
1181970,572,"Data Engineer","Data Engineer","Peru","via BeBee","Full-time","","Peru","2023-10-06 07:24:14",1,"","Peru","","",""
1186561,572,"Software Engineer","Senior Software Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-12-03 07:06:50",1,"","Peru","","",""
1187561,572,"Software Engineer","Sdk Elastic Stack Engineer","Cajamarca, Peru","via BeBee Perú","Full-time","","Peru","2023-11-17 07:14:57",1,"","Peru","","",""
1187756,35222,"Business Analyst","Electrical Engineer, Senior","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-04-21 07:52:32",1,"","Peru","","",""
1187936,572,"Data Engineer","Big Data Engineer Intern","Cajamarca, Peru","via BeBee Perú","Internship","","Peru","2023-11-17 07:14:50","","","Peru","","",""
1188625,572,"Cloud Engineer","Services Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-11-18 07:31:41","","","Peru","","",""
1188709,572,"Data Analyst","Data Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-10-15 07:11:19",1,"","Peru","","",""
1196074,572,"Cloud Engineer","c213","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-05 07:27:00","","","Peru","","",""
1196197,572,"Business Analyst","Business Analyst Senior","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-11 07:30:36","","","Peru","","",""
1196856,572,"Data Analyst","Senior BI Engineer","Cajamarca, Peru","via BeBee Perú","Full-time","","Peru","2023-07-29 07:10:40",1,"","Peru","","",""
1196925,572,"Data Engineer","IT Data Architect","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-22 07:18:22",1,"","Peru","","",""
1197528,572,"Data Analyst","Data Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-19 07:25:59",1,"","Peru","","",""
1198994,121,"Senior Data Scientist","Senior Data Scientist","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-07-05 07:27:44","","","Peru","","",""
1202756,572,"Business Analyst","Analyst I, Financial","Lima, Peru","via Trabajo.org","Full-time","","Peru","2023-12-07 07:32:32",1,"","Peru","","",""
1204703,572,"Senior Data Engineer","Senior Data Engineer","Cajamarca, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-07-27 07:13:42",1,"","Peru","","",""
1205482,572,"Business Analyst","Reporting Analyst I","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-11-02 07:15:19",1,"","Peru","","",""
1205860,572,"Data Analyst","Digital Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-12-01 07:17:15",1,"","Peru","","",""
1207684,572,"Cloud Engineer","Senior Process Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-19 07:26:33","","","Peru","","",""
1208354,572,"Senior Data Engineer","Pxl-911) (Epd-352) W373 Senior Data Engineer","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-04 07:28:26",1,"","Peru","","",""
1210723,572,"Data Engineer","Data Engineer","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-30 07:24:23",1,"","Peru","","",""
1211480,572,"Software Engineer","Tech Lead DevOps","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-05 07:27:14",1,"","Peru","","",""
1215667,572,"Business Analyst","Business Analyst","Lima, Peru","via Trabajo.org - Vacantes De Empleo, Trabajo","Full-time","","Peru","2023-08-11 07:30:36","","","Peru","","",""
1219707,572,"Business Analyst","My013","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-11-17 07:14:32","","","Peru","","",""
1220331,572,"Business Analyst","Reporting Analyst I","Lima, Peru","via BeBee","Full-time","","Peru","2023-10-12 07:31:54",1,"","Peru","","",""
1221918,572,"Software Engineer","Ba Engineer","Lima, Peru","via BeBee Perú","Full-time","","Peru","2023-07-28 07:12:34","","","Peru","","",""
